,Trip ID,User ID,Age
9778,733561,521452,18.0
9779,733615,119113,21.0
9780,733561,511784,18.0
9781,733561,541090,18.0
9782,733543,540949,26.0
9783,733407,183918,21.0
9784,733561,539384,18.0
9785,733615,355608,19.0
9786,733407,80829,21.0
9787,733407,114213,20.0
9788,733407,184181,20.0
9789,733407,175168,20.0
9790,733407,191833,19.0
9791,733651,233145,21.0
9792,733651,108499,21.0
9793,733651,235932,21.0
9794,733624,355432,19.0
9795,733651,436954,21.0
9796,733651,115537,22.0
9797,733651,599027,21.0
9798,733651,599022,21.0
9799,733579,87956,24.0
9800,733579,41111,25.0
9801,733407,331463,20.0
9802,733579,148260,21.0
9803,733620,369236,21.0
9804,733579,83105,21.0
9805,733407,177653,23.0
9806,733407,212852,20.0
9807,733486,598874,26.0
9808,733579,185938,20.0
9809,733486,47219,22.0
9810,733579,173030,20.0
9811,733579,120705,21.0
9812,733486,598882,26.0
9813,733407,183044,20.0
9814,733407,186038,20.0
9815,733579,141469,21.0
9816,733579,334061,25.0
9817,733579,185272,20.0
9818,733579,92644,22.0
9819,733486,97392,24.0
9820,733579,68617,20.0
9821,733579,174191,20.0
9822,733332,199193,26.0
9823,733486,97697,4.0
9824,733724,343130,19.0
9825,733486,598720,26.0
9826,733332,200120,26.0
9827,733724,317462,19.0
9828,733332,598757,27.0
9829,733332,598754,27.0
9830,733724,367558,19.0
9831,733724,328764,19.0
9832,733724,306251,19.0
9833,733332,598423,26.0
9834,733724,352999,19.0
9835,733724,490454,20.0
9836,733527,384024,19.0
9837,733332,598475,26.0
9838,733746,597289,28.0
9839,733527,342703,18.0
9840,733724,176585,22.0
9841,733724,211744,21.0
9842,733724,599039,19.0
9843,733724,377007,19.0
9844,733724,342980,19.0
9845,733486,292244,27.0
9846,733486,1761,
9847,733332,598451,27.0
9848,733724,338806,19.0
9849,733543,540908,25.0
9850,733724,366527,19.0
9851,733543,535044,25.0
9852,733486,305778,27.0
9853,733665,159696,19.0
9854,733695,384667,25.0
9855,733665,90417,19.0
9856,733695,331966,19.0
9857,733695,592867,25.0
9858,733665,255295,19.0
9859,733665,209343,20.0
9860,733695,392027,19.0
9861,733665,323526,19.0
9862,733695,389520,19.0
9863,733665,205722,20.0
9864,733527,289010,19.0
9865,733695,583275,19.0
9866,733527,403594,19.0
9867,733695,452258,19.0
9868,733632,255432,19.0
9869,733695,598087,18.0
9870,733665,107820,25.0
9871,733695,598564,18.0
9872,733695,581472,18.0
9873,733632,148791,20.0
9874,733587,323281,23.0
9875,733597,7614,
9876,733665,149048,24.0
9877,733587,458361,24.0
9878,733587,160533,23.0
9879,733597,246835,24.0
9880,733632,330554,25.0
9881,733665,73865,24.0
9882,733665,90945,3.0
9883,733587,121038,23.0
9884,733665,90841,21.0
9885,733632,280838,19.0
9886,733632,239618,19.0
9887,733597,177064,25.0
9888,733665,107636,23.0
9889,733665,90944,19.0
9890,733587,453953,23.0
9891,733597,8085,
9892,733407,95698,21.0
9893,733587,110006,23.0
9894,733407,117055,23.0
9895,733597,6836,
9896,733597,22823,
9897,733741,74084,21.0
9898,733587,117458,22.0
9899,733666,270825,23.0
9900,733587,565517,22.0
9901,733741,138770,21.0
9902,733666,541269,19.0
9903,733666,289528,21.0
9904,733741,189624,23.0
9905,733666,279187,24.0
9906,733741,85677,23.0
9907,733666,325001,21.0
9908,733633,555228,19.0
9909,733633,331540,19.0
9910,733633,552612,19.0
9911,733633,344304,25.0
9912,733741,80273,21.0
9913,733633,223511,23.0
9914,733633,555199,18.0
9915,733666,572281,20.0
9916,733633,598469,18.0
9917,733633,598983,18.0
9918,733666,325127,19.0
9919,733633,490927,18.0
9920,733666,133769,21.0
9921,733708,496517,0.0
9922,733666,325129,23.0
9923,733708,485682,18.0
9924,733666,270826,23.0
9925,733708,53424,
9926,733633,599045,18.0
9927,733708,593514,18.0
9928,733750,225348,25.0
9929,733708,275178,18.0
9930,733750,226869,22.0
9931,733750,245202,21.0
9932,733708,598476,18.0
9933,733750,256994,60.0
9934,733650,9020,
9935,733708,579483,18.0
9936,733650,13473,
9937,733650,9264,
9938,733708,579469,18.0
9939,733650,106461,23.0
9940,733633,599080,18.0
9941,733755,186259,20.0
9942,733650,114200,23.0
9943,733699,598988,41.0
9944,733755,455961,20.0
9945,733650,9034,
9946,733650,9265,
9947,733755,187373,21.0
9948,733650,7505,
9949,733633,578662,18.0
9950,733722,117025,24.0
9951,733633,599047,19.0
9952,733613,297506,25.0
9953,733690,195653,20.0
9954,733613,464933,30.0
9955,733613,566555,27.0
9956,733613,546152,26.0
9957,733690,184902,20.0
9958,733690,184133,20.0
9959,733613,291107,26.0
9960,733613,327272,26.0
9961,733613,36078,25.0
9962,733689,282098,24.0
9963,733689,392709,18.0
9964,733690,184448,30.0
9965,733750,178061,18.0
9966,733757,98706,21.0
9967,733750,295768,19.0
9968,733673,22090,24.0
9969,733679,74301,24.0
9970,733689,216627,20.0
9971,733550,495674,31.0
9972,733757,280826,21.0
9973,733689,403087,24.0
9974,733750,178060,2.0
9975,733757,436143,23.0
9976,733679,27220,
9977,733757,492431,22.0
9978,733757,246838,21.0
9979,733757,331525,19.0
9980,733679,44820,22.0
9981,733757,328790,19.0
9982,733757,350970,19.0
9983,733679,78551,21.0
9984,733679,78548,21.0
9985,733690,184945,20.0
9986,733679,27504,
9987,733757,367272,19.0
9988,733673,6771,
9989,733757,98669,21.0
9990,733673,30747,24.0
9991,733673,48481,28.0
9992,733757,197337,21.0
9993,733757,215538,20.0
9994,733680,521480,19.0
9995,733673,219644,24.0
9996,733613,203044,27.0
9997,733673,6513,
9998,733663,238944,24.0
9999,733673,8697,
10000,733663,159419,24.0
10001,733673,163239,25.0
10002,733673,26282,
10003,733654,329567,19.0
10004,733663,159422,24.0
10005,733673,6419,
10006,733654,258061,24.0
10007,733690,182788,20.0
10008,733654,323768,22.0
10009,733690,599088,20.0
10010,733654,330747,22.0
10011,733654,329862,19.0
10012,733654,252184,19.0
10013,733690,185040,20.0
10014,733663,253653,26.0
10015,733654,323766,19.0
10016,733685,276216,20.0
10017,733726,86968,22.0
10018,733654,329671,1.0
10019,733663,195259,31.0
10020,733654,322506,18.0
10021,733654,258212,19.0
10022,733690,169131,29.0
10023,733726,495316,24.0
10024,733736,286718,21.0
10025,733685,596667,18.0
10026,733663,159421,25.0
10027,733654,328837,19.0
10028,733654,328838,19.0
10029,733654,331431,19.0
10030,733685,584169,21.0
10031,733771,21600,22.0
10032,733726,323484,22.0
10033,733726,527667,21.0
10034,733771,21498,
10035,733734,204191,20.0
10036,733736,599002,22.0
10037,733771,21262,
10038,733734,233902,24.0
10039,733771,24219,
10040,733734,195440,21.0
10041,733798,90226,20.0
10042,733734,186333,21.0
10043,733771,21415,
10044,733663,599083,25.0
10045,733798,44676,21.0
10046,733771,22588,
10047,733798,113431,20.0
10048,733663,238945,23.0
10049,733798,37165,25.0
10050,733736,92945,22.0
10051,733736,598968,21.0
10052,733798,111690,21.0
10053,733798,111111,21.0
10054,733798,90344,20.0
10055,733798,111680,20.0
10056,733798,111689,21.0
10057,733812,485084,21.0
10058,733812,246633,21.0
10059,733812,204372,21.0
10060,733812,251350,21.0
10061,733795,295231,19.0
10062,733795,217700,20.0
10063,733795,599092,19.0
10064,733777,336463,19.0
10065,733812,285070,21.0
10066,733779,492988,20.0
10067,733777,437597,19.0
10068,733777,438853,20.0
10069,733777,337623,19.0
10070,733779,46341,23.0
10071,733777,480964,19.0
10072,733777,438747,20.0
10073,733779,533211,22.0
10074,733779,52152,23.0
10075,733777,598953,20.0
10076,733777,331166,19.0
10077,733779,90249,22.0
10078,733779,232391,22.0
10079,733779,26267,
10080,733779,594603,21.0
10081,733782,87869,25.0
10082,733786,222652,21.0
10083,733836,79539,24.0
10084,733836,323725,19.0
10085,733786,330791,19.0
10086,733777,108598,21.0
10087,733777,327891,19.0
10088,733777,99918,25.0
10089,733786,233153,20.0
10090,733836,375476,19.0
10091,733777,111623,25.0
10092,733753,264336,25.0
10093,733836,323737,19.0
10094,733753,562148,28.0
10095,733782,289275,20.0
10096,733836,324331,22.0
10097,733836,377231,19.0
10098,733836,336097,21.0
10099,733753,442128,25.0
10100,733836,323745,19.0
10101,733753,241469,25.0
10102,733833,79064,24.0
10103,733782,288338,23.0
10104,733836,344005,1.0
10105,733833,94404,21.0
10106,733753,39525,26.0
10107,733836,328690,20.0
10108,733829,203653,20.0
10109,733782,87880,25.0
10110,733833,94417,21.0
10111,733833,94405,21.0
10112,733829,459763,21.0
10113,733833,209319,22.0
10114,733829,321130,20.0
10115,733833,80961,21.0
10116,733833,91683,21.0
10117,733829,184110,20.0
10118,733892,258898,21.0
10119,733892,445847,19.0
10120,733892,227274,21.0
10121,733892,284610,20.0
10122,733892,411154,18.0
10123,733892,263551,19.0
10124,733892,452724,22.0
10125,733892,57908,21.0
10126,733810,394032,21.0
10127,733780,184574,23.0
10128,733810,249912,21.0
10129,733780,183527,20.0
10130,733780,189318,20.0
10131,733780,174923,20.0
10132,733810,389019,21.0
10133,733780,184770,20.0
10134,733823,74082,21.0
10135,733780,184773,20.0
10136,733810,388991,21.0
10137,733823,76452,21.0
10138,733810,599042,22.0
10139,733823,61368,21.0
10140,733844,88114,23.0
10141,733844,80960,21.0
10142,733827,287651,27.0
10143,733844,94416,21.0
10144,733844,111463,21.0
10145,733844,94406,21.0
10146,733823,93109,21.0
10147,733844,75720,21.0
10148,733823,72166,23.0
10149,733844,188339,21.0
10150,733823,72815,22.0
10151,733796,599062,22.0
10152,733844,251055,20.0
10153,733774,199732,21.0
10154,733823,73304,21.0
10155,733823,73670,24.0
10156,733823,72749,22.0
10157,733774,237014,20.0
10158,733823,72186,21.0
10159,733823,72682,21.0
10160,733774,98733,21.0
10161,733823,72850,21.0
10162,733799,598775,29.0
10163,733774,72978,21.0
10164,733774,350072,19.0
10165,733774,339979,19.0
10166,733879,123568,29.0
10167,733917,551344,22.0
10168,733917,590859,18.0
10169,733917,585685,26.0
10170,733917,456129,18.0
10171,733917,577478,0.0
10172,733821,73677,24.0
10173,733802,330932,19.0
10174,733804,238230,19.0
10175,733804,328868,19.0
10176,733804,328865,19.0
10177,733802,331508,19.0
10178,733821,86283,21.0
10179,733802,375343,18.0
10180,733821,399180,20.0
10181,733804,257926,24.0
10182,733821,104095,23.0
10183,733802,288972,18.0
10184,733821,528212,21.0
10185,733709,226189,22.0
10186,733709,569856,22.0
10187,733842,196951,20.0
10188,733813,321351,21.0
10189,733709,226717,25.0
10190,733842,196979,20.0
10191,733821,307191,21.0
10192,733709,395636,22.0
10193,733709,418531,22.0
10194,733842,181212,20.0
10195,733821,72758,21.0
10196,733709,226255,22.0
10197,733842,190354,19.0
10198,733842,225658,21.0
10199,733709,226563,23.0
10200,733813,598840,22.0
10201,733842,192893,20.0
10202,733821,59300,21.0
10203,733842,182001,20.0
10204,733832,561262,18.0
10205,733899,409651,40.0
10206,733842,131690,21.0
10207,733813,267440,22.0
10208,733842,114827,21.0
10209,733842,94029,21.0
10210,733842,200890,20.0
10211,733813,599123,22.0
10212,733937,169088,22.0
10213,733813,416421,22.0
10214,733937,37724,22.0
10215,733832,596500,18.0
10216,733937,37776,22.0
10217,733957,332170,19.0
10218,733832,599005,18.0
10219,733937,26193,
10220,733957,328343,25.0
10221,733957,332478,19.0
10222,733832,599004,19.0
10223,733937,23929,
10224,733957,332485,20.0
10225,733957,328335,19.0
10226,733838,185619,20.0
10227,733957,328330,19.0
10228,733838,184062,20.0
10229,733939,194305,21.0
10230,733957,389634,19.0
10231,733937,44904,22.0
10232,733939,194307,20.0
10233,733957,328313,19.0
10234,733709,599196,27.0
10235,733957,294982,19.0
10236,733957,338250,19.0
10237,733939,206532,20.0
10238,733832,598888,19.0
10239,733939,497032,20.0
10240,733937,22501,
10241,733838,181202,21.0
10242,733838,184864,20.0
10243,733939,332843,19.0
10244,733832,599020,18.0
10245,733957,323783,19.0
10246,733939,331877,19.0
10247,733838,193301,20.0
10248,733939,253358,23.0
10249,733832,595301,18.0
10250,733838,202396,20.0
10251,733937,21703,
10252,733838,208854,20.0
10253,733902,29391,22.0
10254,733902,63603,25.0
10255,733957,262658,20.0
10256,733939,82860,21.0
10257,733939,190411,23.0
10258,733832,599197,18.0
10259,733939,494852,20.0
10260,733939,450654,19.0
10261,733902,312677,22.0
10262,733902,38056,22.0
10263,733940,255248,20.0
10264,733902,85222,23.0
10265,733940,248681,24.0
10266,733940,255242,19.0
10267,733940,255427,19.0
10268,733832,599014,18.0
10269,733940,253668,19.0
10270,733940,220759,20.0
10271,733902,55072,22.0
10272,733940,220716,20.0
10273,733940,244216,19.0
10274,733759,598928,29.0
10275,733902,526466,22.0
10276,733936,67931,20.0
10277,733832,584613,19.0
10278,733902,39835,22.0
10279,733902,122500,22.0
10280,733878,37750,22.0
10281,733878,40458,3.0
10282,733878,73730,21.0
10283,733878,34464,22.0
10284,733878,37751,22.0
10285,733878,210442,5.0
10286,733954,71053,21.0
10287,733878,37753,23.0
10288,733878,34887,24.0
10289,733878,72876,24.0
10290,733954,39862,21.0
10291,733954,71035,21.0
10292,733954,55516,21.0
10293,733931,218267,20.0
10294,733954,194887,22.0
10295,733878,166716,25.0
10296,733954,41776,21.0
10297,733940,221586,24.0
10298,733937,504440,27.0
10299,733931,226426,1.0
10300,733931,205209,20.0
10301,733878,155796,25.0
10302,733931,184874,20.0
10303,733847,119070,21.0
10304,733931,213899,20.0
10305,733928,328573,27.0
10306,733783,406453,26.0
10307,733847,307752,22.0
10308,733931,258082,20.0
10309,733847,307757,23.0
10310,733847,477352,22.0
10311,733847,364132,21.0
10312,733934,477746,23.0
10313,733847,70817,21.0
10314,733878,223977,27.0
10315,733959,345768,19.0
10316,733960,159247,20.0
10317,733959,412414,19.0
10318,733960,163707,20.0
10319,733960,185959,21.0
10320,733960,164612,20.0
10321,733959,330070,19.0
10322,733959,339978,20.0
10323,733937,21469,
10324,733959,442503,19.0
10325,733959,374908,19.0
10326,733960,284675,20.0
10327,734007,285620,19.0
10328,734007,82688,25.0
10329,734007,257199,25.0
10330,734007,336470,19.0
10331,734007,291637,19.0
10332,734007,336474,19.0
10333,734007,584331,19.0
10334,734007,477694,22.0
10335,734007,453306,18.0
10336,734007,556795,23.0
10337,733978,112035,20.0
10338,733978,113167,20.0
10339,733978,195791,20.0
10340,733978,184090,20.0
10341,733974,598719,24.0
10342,733978,183997,20.0
10343,733980,591373,18.0
10344,733978,193956,20.0
10345,733978,184817,25.0
10346,733876,186246,21.0
10347,733876,599146,21.0
10348,733978,193950,23.0
10349,733974,598740,23.0
10350,733974,598760,28.0
10351,733876,385937,21.0
10352,733980,596172,18.0
10353,733978,185132,20.0
10354,733974,169707,23.0
10355,733978,194207,20.0
10356,733978,194200,20.0
10357,733876,82865,3.0
10358,733978,53209,22.0
10359,733974,598800,46.0
10360,734007,257843,19.0
10361,734007,329892,19.0
10362,734007,329885,19.0
10363,733974,598789,30.0
10364,734031,448599,18.0
10365,733981,172133,19.0
10366,733981,178319,23.0
10367,734031,384684,0.0
10368,734031,499521,0.0
10369,733981,230168,19.0
10370,733981,270969,20.0
10371,733981,255523,20.0
10372,733974,598804,28.0
10373,734031,112587,44.0
10374,734023,380566,18.0
10375,733990,330863,22.0
10376,734023,599203,18.0
10377,734023,599200,18.0
10378,734023,311111,24.0
10379,733960,179798,24.0
10380,734036,340601,19.0
10381,733981,230015,22.0
10382,734023,491121,21.0
10383,734036,441466,19.0
10384,734026,60581,26.0
10385,733981,234512,19.0
10386,734023,599209,18.0
10387,734036,596450,19.0
10388,734026,82360,25.0
10389,733990,256449,19.0
10390,734036,598402,19.0
10391,734023,301780,18.0
10392,734023,599198,18.0
10393,734023,599202,18.0
10394,733990,172893,21.0
10395,734036,431477,19.0
10396,734026,374056,25.0
10397,734026,37221,26.0
10398,733971,265242,19.0
10399,734009,349459,20.0
10400,733971,210875,21.0
10401,734009,328879,19.0
10402,733971,218858,20.0
10403,734026,69682,22.0
10404,733971,255201,23.0
10405,733990,181759,23.0
10406,734009,328878,20.0
10407,734009,349519,19.0
10408,734026,19758,24.0
10409,733971,255107,19.0
10410,733976,246788,20.0
10411,734009,257837,19.0
10412,734026,25235,
10413,734009,257968,20.0
10414,733990,263959,19.0
10415,734026,65593,27.0
10416,734009,329858,19.0
10417,733907,566915,18.0
10418,733860,37209,26.0
10419,733907,454154,19.0
10420,733907,257093,19.0
10421,734012,459530,22.0
10422,734011,222623,21.0
10423,733907,310635,20.0
10424,734012,246547,20.0
10425,734011,389371,21.0
10426,734012,410637,21.0
10427,734012,138643,20.0
10428,734011,104725,21.0
10429,734012,370227,20.0
10430,734011,531599,21.0
10431,733909,424130,23.0
10432,733975,490460,20.0
10433,734012,557724,20.0
10434,733909,106296,23.0
10435,733975,193029,20.0
10436,734012,229823,20.0
10437,733975,94221,21.0
10438,733909,85601,23.0
10439,733975,234297,21.0
10440,734012,599258,18.0
10441,733975,253260,19.0
10442,733982,505009,25.0
10443,734012,599247,20.0
10444,733909,599131,23.0
10445,733975,490657,19.0
10446,733990,286751,25.0
10447,734050,328633,19.0
10448,734050,73494,23.0
10449,734050,193876,19.0
10450,734050,255393,19.0
10451,734050,134275,27.0
10452,734050,254621,19.0
10453,734050,261956,23.0
10454,734050,246424,19.0
10455,733998,482020,19.0
10456,734050,307228,20.0
10457,733998,116413,31.0
10458,734049,65955,24.0
10459,734050,22633,
10460,733998,596007,19.0
10461,733998,579913,22.0
10462,734050,253181,19.0
10463,734028,594974,34.0
10464,733998,591446,19.0
10465,734025,30555,22.0
10466,734025,24549,25.0
10467,734025,595634,21.0
10468,733998,596064,19.0
10469,734025,26158,
10470,734056,382928,19.0
10471,734056,344420,19.0
10472,734056,412877,19.0
10473,734025,23819,
10474,734056,333284,19.0
10475,734025,27998,
10476,734056,375848,19.0
10477,734025,32754,27.0
10478,734025,23367,
10479,734056,289650,19.0
10480,734025,24398,
10481,734063,40829,24.0
10482,734025,6309,
10483,734056,599253,24.0
10484,734025,23371,
10485,734063,162817,26.0
10486,734025,45398,23.0
10487,733989,246686,24.0
10488,734025,24693,
10489,734063,551669,22.0
10490,733989,117310,22.0
10491,733998,369926,19.0
10492,734025,90058,21.0
10493,733989,534459,27.0
10494,733998,211144,23.0
10495,733989,85774,23.0
10496,733989,54499,24.0
10497,733998,115580,19.0
10498,734063,550781,23.0
10499,733998,596067,20.0
10500,734061,219976,20.0
10501,733998,596072,19.0
10502,734061,141078,21.0
10503,734061,201754,21.0
10504,734061,130899,21.0
10505,734061,93375,20.0
10506,734061,230665,21.0
10507,734061,366349,20.0
10508,734043,6154,
10509,734061,393700,24.0
10510,734068,92558,24.0
10511,733989,244968,22.0
10512,734068,6338,24.0
10513,734061,135754,21.0
10514,734068,92560,25.0
10515,734068,19365,
10516,734061,584711,19.0
10517,734068,52849,24.0
10518,734058,46253,23.0
10519,734039,86805,25.0
10520,734058,79072,23.0
10521,734039,113035,26.0
10522,734058,88278,21.0
10523,734068,79578,24.0
10524,734058,280319,21.0
10525,734039,219386,20.0
10526,734039,190506,23.0
10527,734058,233187,21.0
10528,734039,91326,20.0
10529,734058,232595,24.0
10530,734059,358802,19.0
10531,734058,37602,23.0
10532,734039,111782,20.0
10533,734039,111619,20.0
10534,734058,349647,21.0
10535,734059,443579,19.0
10536,734059,398593,19.0
10537,734059,458735,19.0
10538,734058,280291,23.0
10539,734059,373510,19.0
10540,734058,599241,23.0
10541,734059,443577,19.0
10542,734042,401181,19.0
10543,734042,582575,19.0
10544,734068,218708,24.0
10545,734039,184264,20.0
10546,734039,108590,20.0
10547,734068,165569,24.0
10548,734042,285751,19.0
10549,734042,181495,20.0
10550,734129,141215,22.0
10551,734129,333747,21.0
10552,734051,376030,19.0
10553,734129,383066,43.0
10554,734129,399568,21.0
10555,734129,582818,23.0
10556,734051,408479,19.0
10557,734051,403737,19.0
10558,734096,566095,21.0
10559,734074,394661,20.0
10560,734051,463337,19.0
10561,734074,184793,20.0
10562,734074,87961,25.0
10563,734074,174015,20.0
10564,734096,572741,21.0
10565,734074,140305,20.0
10566,734096,32179,23.0
10567,734074,192591,20.0
10568,734074,192578,23.0
10569,734096,289726,21.0
10570,734074,202309,20.0
10571,734096,453986,21.0
10572,734074,217987,20.0
10573,734096,599291,21.0
10574,734042,77035,24.0
10575,734074,340149,20.0
10576,734054,447160,22.0
10577,734054,245617,21.0
10578,734042,181806,20.0
10579,734094,332983,19.0
10580,734094,478112,20.0
10581,734094,228174,19.0
10582,734094,430121,20.0
10583,734131,75349,41.0
10584,734112,180653,21.0
10585,734112,78314,25.0
10586,734112,43691,25.0
10587,734112,110644,22.0
10588,734042,442397,23.0
10589,734112,73738,24.0
10590,734112,91165,22.0
10591,734147,211489,21.0
10592,734135,579477,18.0
10593,734101,222469,21.0
10594,734147,598803,21.0
10595,734101,505468,22.0
10596,734112,52703,22.0
10597,734135,582104,19.0
10598,734147,598657,21.0
10599,734136,11668,
10600,734147,598751,22.0
10601,734147,500096,21.0
10602,734101,355543,21.0
10603,734147,598733,21.0
10604,734147,598802,21.0
10605,734089,247489,25.0
10606,734147,580069,21.0
10607,734147,588512,21.0
10608,734136,9799,
10609,734101,382750,22.0
10610,734089,231550,28.0
10611,734136,24036,
10612,734089,99052,28.0
10613,733993,189278,24.0
10614,733993,599174,24.0
10615,733993,599175,30.0
10616,734136,39051,26.0
10617,734136,333433,23.0
10618,733993,599252,25.0
10619,734089,50156,26.0
10620,734092,333881,24.0
10621,734092,115488,23.0
10622,734149,318738,19.0
10623,734139,58066,21.0
10624,734149,309551,24.0
10625,734149,578217,18.0
10626,734106,408499,19.0
10627,734106,335668,19.0
10628,734106,334886,19.0
10629,734106,339793,1.0
10630,734092,97571,25.0
10631,734106,271413,20.0
10632,734106,186598,20.0
10633,734159,268901,21.0
10634,734159,94131,21.0
10635,733993,599167,21.0
10636,734139,249943,21.0
10637,734106,353454,20.0
10638,734149,197966,24.0
10639,734149,578222,19.0
10640,734106,232074,23.0
10641,734139,91441,21.0
10642,734106,591208,18.0
10643,733993,599251,27.0
10644,734106,192006,20.0
10645,734106,599301,19.0
10646,734149,258673,23.0
10647,734159,443746,3.0
10648,734159,269093,21.0
10649,734171,206846,22.0
10650,734171,582624,18.0
10651,734159,91264,21.0
10652,734159,259934,21.0
10653,733993,599151,25.0
10654,734150,185755,21.0
10655,734150,184269,23.0
10656,733993,532899,24.0
10657,734159,451212,21.0
10658,734150,310722,21.0
10659,733993,599149,29.0
10660,734150,328678,21.0
10661,734107,91691,21.0
10662,734109,313997,20.0
10663,734159,246399,21.0
10664,734107,249874,21.0
10665,734159,141232,21.0
10666,734107,278005,20.0
10667,734109,157975,20.0
10668,734150,76931,21.0
10669,734107,269750,20.0
10670,734159,73522,21.0
10671,734107,199547,22.0
10672,734107,194403,22.0
10673,734171,599371,19.0
10674,734107,199546,22.0
10675,734176,188782,21.0
10676,734161,339977,19.0
10677,734161,130199,20.0
10678,734161,235714,20.0
10679,734176,384863,19.0
10680,734176,379962,19.0
10681,734161,262470,22.0
10682,734080,78604,26.0
10683,734176,188802,21.0
10684,734176,379954,20.0
10685,734181,317298,28.0
10686,734176,255913,20.0
10687,734161,335753,19.0
10688,734161,597809,22.0
10689,734161,251072,20.0
10690,734075,37876,22.0
10691,734082,222792,21.0
10692,734082,79247,21.0
10693,734161,251073,20.0
10694,734161,188138,20.0
10695,734161,193184,20.0
10696,734082,112226,21.0
10697,734082,128377,21.0
10698,734156,235012,23.0
10699,734156,450218,21.0
10700,734156,100054,23.0
10701,734082,252542,20.0
10702,734179,198163,21.0
10703,734179,191755,21.0
10704,734179,271709,21.0
10705,734179,334004,21.0
10706,734161,200753,20.0
10707,734156,28712,24.0
10708,734141,249386,20.0
10709,734179,232099,21.0
10710,734141,320500,19.0
10711,734073,9010,23.0
10712,734156,599294,21.0
10713,734179,400710,21.0
10714,734141,306785,19.0
10715,734082,188803,22.0
10716,734082,398890,21.0
10717,734075,49928,25.0
10718,734141,342871,19.0
10719,734141,342991,2.0
10720,734161,598279,18.0
10721,734178,246392,19.0
10722,734141,255577,19.0
10723,734075,62839,
10724,734141,342949,19.0
10725,734178,223025,19.0
10726,734141,238212,20.0
10727,734178,225583,20.0
10728,734178,161632,28.0
10729,734141,342646,19.0
10730,734073,8258,
10731,734141,333608,19.0
10732,734141,256042,20.0
10733,734072,597351,25.0
10734,734075,20627,22.0
10735,734196,60216,23.0
10736,734141,328323,23.0
10737,734075,23916,
10738,734196,184807,21.0
10739,734073,19828,23.0
10740,734196,71430,21.0
10741,734178,325068,1.0
10742,734196,56524,21.0
10743,734196,69647,21.0
10744,734203,4343,
10745,734178,239466,24.0
10746,734196,85169,22.0
10747,734178,254000,22.0
10748,734196,84953,22.0
10749,734203,4342,
10750,734178,330120,19.0
10751,734196,195794,21.0
10752,734203,84219,24.0
10753,734073,5758,
10754,734152,71572,21.0
10755,734152,195600,20.0
10756,734152,453742,20.0
10757,734152,483704,21.0
10758,734152,495089,20.0
10759,734141,82500,23.0
10760,734152,141224,21.0
10761,734152,599375,21.0
10762,734152,599381,21.0
10763,734152,246934,22.0
10764,734164,307683,19.0
10765,734164,391568,21.0
10766,734182,339507,19.0
10767,734182,260527,19.0
10768,734182,263282,20.0
10769,734164,555612,19.0
10770,734203,87801,25.0
10771,734164,394672,22.0
10772,734164,597208,19.0
10773,734073,23378,
10774,734182,330559,19.0
10775,734178,330130,19.0
10776,734182,480125,19.0
10777,734182,289014,22.0
10778,734073,8943,
10779,734182,259395,19.0
10780,734200,275575,21.0
10781,734182,262552,23.0
10782,734200,433700,21.0
10783,734203,9405,
10784,734182,254014,24.0
10785,734200,212517,21.0
10786,734185,83348,21.0
10787,734200,225840,20.0
10788,734178,330552,20.0
10789,734200,346670,19.0
10790,734200,275761,20.0
10791,734201,508228,19.0
10792,734073,6434,
10793,734185,83479,21.0
10794,734200,513729,20.0
10795,734185,85134,22.0
10796,734201,598990,18.0
10797,734185,84831,21.0
10798,734200,599359,20.0
10799,734185,85148,20.0
10800,734185,78737,21.0
10801,734200,225829,25.0
10802,734185,84578,21.0
10803,734185,84549,21.0
10804,734185,98591,21.0
10805,734211,97143,29.0
10806,734188,85594,21.0
10807,734188,270146,29.0
10808,734185,199909,21.0
10809,734188,99802,21.0
10810,734188,73411,21.0
10811,734188,81804,21.0
10812,734193,42664,22.0
10813,734188,98891,24.0
10814,734193,599367,20.0
10815,734188,326965,39.0
10816,734207,192078,21.0
10817,734207,150025,21.0
10818,734185,141233,21.0
10819,734193,70950,22.0
10820,734194,440399,22.0
10821,734193,262285,21.0
10822,734228,582067,19.0
10823,734224,7614,
10824,734224,246835,24.0
10825,734193,440487,27.0
10826,734193,29499,23.0
10827,734207,185020,21.0
10828,734207,191523,22.0
10829,734193,100043,24.0
10830,734211,95930,29.0
10831,734224,8085,
10832,734241,91041,29.0
10833,734224,6836,
10834,734193,371915,22.0
10835,734228,344549,19.0
10836,734245,267887,20.0
10837,734228,584460,18.0
10838,734195,222264,21.0
10839,734245,377242,19.0
10840,734193,50294,25.0
10841,734195,27904,
10842,734245,491726,19.0
10843,734245,81585,25.0
10844,734195,138211,22.0
10845,734193,580253,23.0
10846,734053,347762,20.0
10847,734207,341808,19.0
10848,734245,239651,19.0
10849,734245,256106,19.0
10850,734245,342616,19.0
10851,734245,336098,19.0
10852,734053,105143,22.0
10853,734053,192620,21.0
10854,734245,278299,19.0
10855,734053,105321,22.0
10856,734186,99370,21.0
10857,734236,214088,21.0
10858,734186,182519,22.0
10859,734186,182510,21.0
10860,734186,182509,21.0
10861,734186,182512,21.0
10862,734236,23302,
10863,734245,339920,19.0
10864,734053,599250,20.0
10865,734186,206869,21.0
10866,734186,317475,26.0
